2017-02-15 20:17:11 install libdevmapper1.02.1:armhf <none> 2:1.02.110-1ubuntu10
2017-02-15 20:17:11 status half-installed libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2017-02-15 20:17:11 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2017-02-15 20:17:11 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2017-02-15 20:17:11 install libfdisk1:armhf <none> 2.27.1-6ubuntu3
2017-02-15 20:17:11 status half-installed libfdisk1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 install libgcc1:armhf <none> 1:6.0.1-0ubuntu1
2017-02-15 20:17:11 status half-installed libgcc1:armhf 1:6.0.1-0ubuntu1
2017-02-15 20:17:11 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2017-02-15 20:17:11 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2017-02-15 20:17:11 install libgcrypt20:armhf <none> 1.6.5-2
2017-02-15 20:17:11 status half-installed libgcrypt20:armhf 1.6.5-2
2017-02-15 20:17:11 status unpacked libgcrypt20:armhf 1.6.5-2
2017-02-15 20:17:11 status unpacked libgcrypt20:armhf 1.6.5-2
2017-02-15 20:17:11 install libgpg-error0:armhf <none> 1.21-2ubuntu1
2017-02-15 20:17:11 status half-installed libgpg-error0:armhf 1.21-2ubuntu1
2017-02-15 20:17:11 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2017-02-15 20:17:11 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2017-02-15 20:17:11 install libkmod2:armhf <none> 22-1ubuntu4
2017-02-15 20:17:11 status half-installed libkmod2:armhf 22-1ubuntu4
2017-02-15 20:17:11 status unpacked libkmod2:armhf 22-1ubuntu4
2017-02-15 20:17:11 status unpacked libkmod2:armhf 22-1ubuntu4
2017-02-15 20:17:11 install liblzma5:armhf <none> 5.1.1alpha+20120614-2ubuntu2
2017-02-15 20:17:11 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2017-02-15 20:17:11 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2017-02-15 20:17:11 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2017-02-15 20:17:11 install libmount1:armhf <none> 2.27.1-6ubuntu3
2017-02-15 20:17:11 status half-installed libmount1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:11 install libncurses5:armhf <none> 6.0+20160213-1ubuntu1
2017-02-15 20:17:11 status half-installed libncurses5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 install libncursesw5:armhf <none> 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status half-installed libncursesw5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 install libpam-modules:armhf <none> 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status half-installed libpam-modules:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 install libpam-modules-bin:armhf <none> 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status half-installed libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 install libpam-runtime:all <none> 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 install libpam0g:armhf <none> 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status half-installed libpam0g:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2017-02-15 20:17:12 install libpcre3:armhf <none> 2:8.38-3.1
2017-02-15 20:17:12 status half-installed libpcre3:armhf 2:8.38-3.1
2017-02-15 20:17:12 status unpacked libpcre3:armhf 2:8.38-3.1
2017-02-15 20:17:12 status unpacked libpcre3:armhf 2:8.38-3.1
2017-02-15 20:17:12 install libprocps4:armhf <none> 2:3.3.10-4ubuntu2
2017-02-15 20:17:12 status half-installed libprocps4:armhf 2:3.3.10-4ubuntu2
2017-02-15 20:17:12 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2017-02-15 20:17:12 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2017-02-15 20:17:12 install libseccomp2:armhf <none> 2.2.3-3ubuntu3
2017-02-15 20:17:12 status half-installed libseccomp2:armhf 2.2.3-3ubuntu3
2017-02-15 20:17:12 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2017-02-15 20:17:12 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2017-02-15 20:17:12 install libselinux1:armhf <none> 2.4-3build2
2017-02-15 20:17:12 status half-installed libselinux1:armhf 2.4-3build2
2017-02-15 20:17:12 status unpacked libselinux1:armhf 2.4-3build2
2017-02-15 20:17:12 status unpacked libselinux1:armhf 2.4-3build2
2017-02-15 20:17:12 install libsemanage-common:all <none> 2.3-1build3
2017-02-15 20:17:12 status half-installed libsemanage-common:all 2.3-1build3
2017-02-15 20:17:12 status unpacked libsemanage-common:all 2.3-1build3
2017-02-15 20:17:12 status unpacked libsemanage-common:all 2.3-1build3
2017-02-15 20:17:12 install libsemanage1:armhf <none> 2.3-1build3
2017-02-15 20:17:12 status half-installed libsemanage1:armhf 2.3-1build3
2017-02-15 20:17:12 status unpacked libsemanage1:armhf 2.3-1build3
2017-02-15 20:17:12 status unpacked libsemanage1:armhf 2.3-1build3
2017-02-15 20:17:12 install libsepol1:armhf <none> 2.4-2
2017-02-15 20:17:12 status half-installed libsepol1:armhf 2.4-2
2017-02-15 20:17:12 status unpacked libsepol1:armhf 2.4-2
2017-02-15 20:17:12 status unpacked libsepol1:armhf 2.4-2
2017-02-15 20:17:12 install libsmartcols1:armhf <none> 2.27.1-6ubuntu3
2017-02-15 20:17:12 status half-installed libsmartcols1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:12 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:12 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:12 install libss2:armhf <none> 1.42.13-1ubuntu1
2017-02-15 20:17:12 status half-installed libss2:armhf 1.42.13-1ubuntu1
2017-02-15 20:17:12 status unpacked libss2:armhf 1.42.13-1ubuntu1
2017-02-15 20:17:12 status unpacked libss2:armhf 1.42.13-1ubuntu1
2017-02-15 20:17:12 install libsystemd0:armhf <none> 229-4ubuntu4
2017-02-15 20:17:12 status half-installed libsystemd0:armhf 229-4ubuntu4
2017-02-15 20:17:12 status unpacked libsystemd0:armhf 229-4ubuntu4
2017-02-15 20:17:12 status unpacked libsystemd0:armhf 229-4ubuntu4
2017-02-15 20:17:12 install libtinfo5:armhf <none> 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status half-installed libtinfo5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2017-02-15 20:17:12 install libudev1:armhf <none> 229-4ubuntu4
2017-02-15 20:17:12 status half-installed libudev1:armhf 229-4ubuntu4
2017-02-15 20:17:12 status unpacked libudev1:armhf 229-4ubuntu4
2017-02-15 20:17:12 status unpacked libudev1:armhf 229-4ubuntu4
2017-02-15 20:17:13 install libustr-1.0-1:armhf <none> 1.0.4-5
2017-02-15 20:17:13 status half-installed libustr-1.0-1:armhf 1.0.4-5
2017-02-15 20:17:13 status unpacked libustr-1.0-1:armhf 1.0.4-5
2017-02-15 20:17:13 status unpacked libustr-1.0-1:armhf 1.0.4-5
2017-02-15 20:17:13 install libuuid1:armhf <none> 2.27.1-6ubuntu3
2017-02-15 20:17:13 status half-installed libuuid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:13 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:13 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:13 install locales:all <none> 2.23-0ubuntu3
2017-02-15 20:17:13 status half-installed locales:all 2.23-0ubuntu3
2017-02-15 20:17:13 status unpacked locales:all 2.23-0ubuntu3
2017-02-15 20:17:13 status unpacked locales:all 2.23-0ubuntu3
2017-02-15 20:17:13 install login:armhf <none> 1:4.2-3.1ubuntu5
2017-02-15 20:17:13 status half-installed login:armhf 1:4.2-3.1ubuntu5
2017-02-15 20:17:14 status unpacked login:armhf 1:4.2-3.1ubuntu5
2017-02-15 20:17:14 status unpacked login:armhf 1:4.2-3.1ubuntu5
2017-02-15 20:17:14 install lsb-base:all <none> 9.20160110
2017-02-15 20:17:14 status half-installed lsb-base:all 9.20160110
2017-02-15 20:17:14 status unpacked lsb-base:all 9.20160110
2017-02-15 20:17:14 status unpacked lsb-base:all 9.20160110
2017-02-15 20:17:14 install makedev:all <none> 2.3.1-93ubuntu1
2017-02-15 20:17:14 status half-installed makedev:all 2.3.1-93ubuntu1
